swipe_id,account_id,swipe_timestamp,merchant_category,status
swp_735,acc_82,2025-03-04T12:00:00Z,GROCERY,APPROVED
swp_736,acc_82,2025-05-29T12:00:00Z,ENTERTAINMENT,APPROVED
swp_737,acc_82,2025-04-21T12:00:00Z,GROCERY,APPROVED
swp_738,acc_83,2025-03-10T12:00:00Z,GROCERY,APPROVED
swp_739,acc_83,2025-02-28T12:00:00Z,GROCERY,APPROVED
swp_740,acc_83,2025-02-20T12:00:00Z,DINING,APPROVED
swp_741,acc_83,2025-05-03T12:00:00Z,GROCERY,APPROVED
swp_742,acc_83,2025-02-26T12:00:00Z,ENTERTAINMENT,APPROVED
swp_743,acc_83,2025-02-21T12:00:00Z,DINING,APPROVED
swp_744,acc_83,2025-04-10T12:00:00Z,ENTERTAINMENT,APPROVED
swp_745,acc_83,2025-03-27T12:00:00Z,DINING,APPROVED
swp_746,acc_83,2025-02-05T12:00:00Z,ENTERTAINMENT,APPROVED
swp_747,acc_83,2025-04-19T12:00:00Z,ENTERTAINMENT,APPROVED
swp_748,acc_83,2025-03-01T12:00:00Z,GROCERY,APPROVED
swp_749,acc_83,2025-03-10T12:00:00Z,TRAVEL,APPROVED
swp_750,acc_84,2025-03-03T12:00:00Z,GROCERY,APPROVED
swp_751,acc_84,2025-03-05T12:00:00Z,DINING,APPROVED
swp_752,acc_84,2025-05-26T12:00:00Z,GROCERY,DECLINED
swp_753,acc_84,2025-05-23T12:00:00Z,DINING,APPROVED
swp_754,acc_84,2025-05-21T12:00:00Z,GROCERY,APPROVED
swp_755,acc_84,2025-03-02T12:00:00Z,GROCERY,APPROVED
swp_756,acc_84,2025-05-11T12:00:00Z,ENTERTAINMENT,APPROVED
swp_757,acc_84,2025-05-15T12:00:00Z,TRAVEL,APPROVED
swp_758,acc_84,2025-05-20T12:00:00Z,ENTERTAINMENT,APPROVED
swp_759,acc_84,2025-05-27T12:00:00Z,GROCERY,APPROVED
swp_760,acc_84,2025-02-08T12:00:00Z,ENTERTAINMENT,APPROVED
swp_761,acc_84,2025-02-05T12:00:00Z,TRAVEL,APPROVED
swp_762,acc_84,2025-04-10T12:00:00Z,TRAVEL,APPROVED
swp_763,acc_84,2025-02-11T12:00:00Z,TRAVEL,APPROVED
swp_764,acc_84,2025-04-08T12:00:00Z,TRAVEL,APPROVED
swp_765,acc_85,2025-05-29T12:00:00Z,DINING,APPROVED
swp_766,acc_85,2025-03-09T12:00:00Z,ENTERTAINMENT,APPROVED
swp_767,acc_85,2025-04-22T12:00:00Z,ENTERTAINMENT,APPROVED
swp_768,acc_85,2025-05-27T12:00:00Z,TRAVEL,APPROVED
swp_769,acc_85,2025-02-17T12:00:00Z,TRAVEL,APPROVED
swp_770,acc_85,2025-04-29T12:00:00Z,GROCERY,APPROVED
swp_771,acc_85,2025-03-29T12:00:00Z,ENTERTAINMENT,APPROVED
swp_772,acc_85,2025-05-29T12:00:00Z,GROCERY,APPROVED
swp_773,acc_85,2025-05-03T12:00:00Z,TRAVEL,APPROVED
swp_774,acc_85,2025-06-01T12:00:00Z,DINING,APPROVED
swp_775,acc_86,2025-02-13T12:00:00Z,GROCERY,APPROVED
swp_776,acc_86,2025-03-20T12:00:00Z,GROCERY,APPROVED
swp_777,acc_86,2025-05-22T12:00:00Z,DINING,APPROVED
swp_778,acc_86,2025-05-09T12:00:00Z,TRAVEL,APPROVED
swp_779,acc_86,2025-04-20T12:00:00Z,DINING,APPROVED
swp_780,acc_86,2025-04-24T12:00:00Z,DINING,APPROVED
swp_781,acc_86,2025-03-01T12:00:00Z,DINING,APPROVED
swp_782,acc_86,2025-02-24T12:00:00Z,TRAVEL,APPROVED
swp_783,acc_86,2025-05-11T12:00:00Z,TRAVEL,APPROVED
swp_784,acc_86,2025-05-21T12:00:00Z,ENTERTAINMENT,APPROVED
swp_785,acc_86,2025-02-27T12:00:00Z,TRAVEL,APPROVED
swp_786,acc_86,2025-03-27T12:00:00Z,TRAVEL,APPROVED
swp_787,acc_86,2025-03-24T12:00:00Z,TRAVEL,APPROVED
swp_788,acc_87,2025-05-20T12:00:00Z,ENTERTAINMENT,APPROVED
swp_789,acc_87,2025-04-03T12:00:00Z,TRAVEL,APPROVED
swp_790,acc_87,2025-02-06T12:00:00Z,GROCERY,APPROVED
swp_791,acc_87,2025-04-01T12:00:00Z,TRAVEL,APPROVED
swp_792,acc_87,2025-04-27T12:00:00Z,ENTERTAINMENT,APPROVED
swp_793,acc_87,2025-05-15T12:00:00Z,DINING,APPROVED
swp_794,acc_87,2025-04-01T12:00:00Z,ENTERTAINMENT,APPROVED
swp_795,acc_87,2025-05-06T12:00:00Z,DINING,APPROVED
swp_796,acc_87,2025-03-10T12:00:00Z,ENTERTAINMENT,APPROVED
swp_797,acc_87,2025-05-25T12:00:00Z,GROCERY,APPROVED
swp_798,acc_87,2025-02-26T12:00:00Z,TRAVEL,APPROVED
swp_799,acc_87,2025-04-28T12:00:00Z,TRAVEL,APPROVED
swp_800,acc_87,2025-04-28T12:00:00Z,TRAVEL,APPROVED
swp_801,acc_87,2025-04-18T12:00:00Z,GROCERY,APPROVED
swp_802,acc_87,2025-02-03T12:00:00Z,DINING,APPROVED
swp_803,acc_87,2025-04-17T12:00:00Z,TRAVEL,APPROVED
swp_804,acc_87,2025-04-28T12:00:00Z,GROCERY,APPROVED
swp_805,acc_88,2025-02-15T12:00:00Z,GROCERY,APPROVED
swp_806,acc_88,2025-02-17T12:00:00Z,ENTERTAINMENT,APPROVED
swp_807,acc_88,2025-02-06T12:00:00Z,DINING,APPROVED
swp_808,acc_88,2025-04-27T12:00:00Z,GROCERY,APPROVED
swp_809,acc_88,2025-04-02T12:00:00Z,TRAVEL,APPROVED
swp_810,acc_88,2025-03-23T12:00:00Z,ENTERTAINMENT,APPROVED
swp_811,acc_88,2025-02-17T12:00:00Z,DINING,APPROVED
swp_812,acc_88,2025-02-20T12:00:00Z,ENTERTAINMENT,APPROVED
swp_813,acc_89,2025-02-13T12:00:00Z,DINING,APPROVED
swp_814,acc_89,2025-02-23T12:00:00Z,ENTERTAINMENT,APPROVED
swp_815,acc_89,2025-03-29T12:00:00Z,GROCERY,APPROVED
swp_816,acc_89,2025-03-10T12:00:00Z,ENTERTAINMENT,APPROVED
swp_817,acc_89,2025-03-02T12:00:00Z,TRAVEL,APPROVED
swp_818,acc_89,2025-04-22T12:00:00Z,ENTERTAINMENT,APPROVED
swp_819,acc_89,2025-02-16T12:00:00Z,ENTERTAINMENT,APPROVED
swp_820,acc_89,2025-02-07T12:00:00Z,DINING,APPROVED
swp_821,acc_89,2025-02-26T12:00:00Z,DINING,APPROVED
swp_822,acc_89,2025-04-04T12:00:00Z,TRAVEL,APPROVED
swp_823,acc_89,2025-05-26T12:00:00Z,ENTERTAINMENT,DECLINED
swp_824,acc_89,2025-02-06T12:00:00Z,TRAVEL,APPROVED
swp_825,acc_90,2025-05-12T12:00:00Z,ENTERTAINMENT,APPROVED
swp_826,acc_90,2025-02-20T12:00:00Z,GROCERY,APPROVED
swp_827,acc_90,2025-04-14T12:00:00Z,ENTERTAINMENT,DECLINED
swp_828,acc_90,2025-06-01T12:00:00Z,GROCERY,APPROVED
swp_829,acc_90,2025-04-11T12:00:00Z,ENTERTAINMENT,APPROVED
swp_830,acc_90,2025-02-11T12:00:00Z,GROCERY,APPROVED
swp_831,acc_90,2025-04-28T12:00:00Z,ENTERTAINMENT,APPROVED
swp_832,acc_90,2025-04-13T12:00:00Z,ENTERTAINMENT,APPROVED
swp_833,acc_90,2025-02-13T12:00:00Z,ENTERTAINMENT,APPROVED
swp_834,acc_91,2025-03-08T12:00:00Z,ENTERTAINMENT,APPROVED
swp_835,acc_91,2025-06-01T12:00:00Z,GROCERY,APPROVED
swp_836,acc_91,2025-05-17T12:00:00Z,ENTERTAINMENT,APPROVED
swp_837,acc_91,2025-03-31T12:00:00Z,GROCERY,APPROVED
swp_838,acc_91,2025-05-24T12:00:00Z,GROCERY,APPROVED
swp_839,acc_91,2025-02-08T12:00:00Z,ENTERTAINMENT,APPROVED
swp_840,acc_91,2025-05-02T12:00:00Z,ENTERTAINMENT,APPROVED
swp_841,acc_91,2025-04-25T12:00:00Z,GROCERY,APPROVED
swp_842,acc_91,2025-05-26T12:00:00Z,GROCERY,APPROVED
swp_843,acc_92,2025-04-20T12:00:00Z,GROCERY,APPROVED
swp_844,acc_92,2025-02-03T12:00:00Z,TRAVEL,APPROVED
swp_845,acc_92,2025-05-04T12:00:00Z,ENTERTAINMENT,APPROVED
swp_846,acc_92,2025-05-25T12:00:00Z,DINING,APPROVED
swp_847,acc_92,2025-06-01T12:00:00Z,ENTERTAINMENT,APPROVED
swp_848,acc_92,2025-03-26T12:00:00Z,TRAVEL,APPROVED
swp_849,acc_92,2025-05-16T12:00:00Z,GROCERY,APPROVED
swp_850,acc_92,2025-03-07T12:00:00Z,DINING,APPROVED
swp_851,acc_92,2025-04-27T12:00:00Z,ENTERTAINMENT,APPROVED
swp_852,acc_92,2025-03-21T12:00:00Z,TRAVEL,APPROVED
swp_853,acc_92,2025-05-01T12:00:00Z,DINING,APPROVED
swp_854,acc_93,2025-04-04T12:00:00Z,GROCERY,APPROVED
swp_855,acc_93,2025-02-24T12:00:00Z,TRAVEL,APPROVED
swp_856,acc_93,2025-02-20T12:00:00Z,TRAVEL,APPROVED
swp_857,acc_93,2025-02-28T12:00:00Z,TRAVEL,APPROVED
swp_858,acc_93,2025-04-23T12:00:00Z,TRAVEL,APPROVED
swp_859,acc_93,2025-05-08T12:00:00Z,ENTERTAINMENT,APPROVED
swp_860,acc_93,2025-03-06T12:00:00Z,DINING,APPROVED
swp_861,acc_93,2025-03-09T12:00:00Z,ENTERTAINMENT,APPROVED
swp_862,acc_93,2025-05-31T12:00:00Z,GROCERY,APPROVED
swp_863,acc_93,2025-04-04T12:00:00Z,GROCERY,APPROVED
swp_864,acc_93,2025-04-19T12:00:00Z,GROCERY,APPROVED
swp_865,acc_93,2025-05-07T12:00:00Z,ENTERTAINMENT,APPROVED
swp_866,acc_94,2025-04-15T12:00:00Z,GROCERY,APPROVED
swp_867,acc_94,2025-05-18T12:00:00Z,DINING,APPROVED
swp_868,acc_94,2025-02-18T12:00:00Z,GROCERY,APPROVED
swp_869,acc_94,2025-04-30T12:00:00Z,DINING,APPROVED
swp_870,acc_94,2025-02-13T12:00:00Z,GROCERY,APPROVED
swp_871,acc_94,2025-05-14T12:00:00Z,TRAVEL,APPROVED
swp_872,acc_94,2025-03-25T12:00:00Z,TRAVEL,APPROVED
swp_873,acc_95,2025-05-29T12:00:00Z,ENTERTAINMENT,APPROVED
swp_874,acc_95,2025-06-01T12:00:00Z,TRAVEL,APPROVED
swp_875,acc_95,2025-02-14T12:00:00Z,GROCERY,APPROVED
swp_876,acc_95,2025-04-11T12:00:00Z,ENTERTAINMENT,APPROVED
swp_877,acc_95,2025-04-26T12:00:00Z,DINING,APPROVED
swp_878,acc_95,2025-03-07T12:00:00Z,ENTERTAINMENT,APPROVED
swp_879,acc_95,2025-03-30T12:00:00Z,GROCERY,APPROVED
swp_880,acc_95,2025-02-04T12:00:00Z,ENTERTAINMENT,APPROVED
swp_881,acc_95,2025-04-28T12:00:00Z,TRAVEL,APPROVED
swp_882,acc_95,2025-03-21T12:00:00Z,TRAVEL,APPROVED
swp_883,acc_96,2025-05-10T12:00:00Z,ENTERTAINMENT,APPROVED
swp_884,acc_96,2025-03-24T12:00:00Z,ENTERTAINMENT,APPROVED
swp_885,acc_96,2025-03-26T12:00:00Z,TRAVEL,APPROVED
swp_886,acc_96,2025-02-21T12:00:00Z,ENTERTAINMENT,APPROVED
swp_887,acc_96,2025-04-05T12:00:00Z,GROCERY,APPROVED
swp_888,acc_96,2025-02-28T12:00:00Z,DINING,APPROVED
swp_889,acc_96,2025-04-10T12:00:00Z,ENTERTAINMENT,APPROVED
swp_890,acc_96,2025-05-12T12:00:00Z,DINING,APPROVED
swp_891,acc_96,2025-04-09T12:00:00Z,ENTERTAINMENT,APPROVED
swp_892,acc_96,2025-02-05T12:00:00Z,ENTERTAINMENT,APPROVED
swp_893,acc_96,2025-05-12T12:00:00Z,GROCERY,APPROVED
swp_894,acc_96,2025-02-19T12:00:00Z,DINING,APPROVED
swp_895,acc_96,2025-04-03T12:00:00Z,TRAVEL,APPROVED
swp_896,acc_96,2025-02-20T12:00:00Z,TRAVEL,APPROVED
swp_897,acc_97,2025-05-22T12:00:00Z,ENTERTAINMENT,APPROVED
swp_898,acc_98,2025-03-04T12:00:00Z,DINING,APPROVED
swp_899,acc_98,2025-02-15T12:00:00Z,TRAVEL,APPROVED
swp_900,acc_98,2025-02-27T12:00:00Z,ENTERTAINMENT,APPROVED
swp_901,acc_98,2025-05-23T12:00:00Z,TRAVEL,APPROVED
swp_902,acc_98,2025-03-07T12:00:00Z,ENTERTAINMENT,APPROVED
swp_903,acc_98,2025-02-28T12:00:00Z,DINING,APPROVED
swp_904,acc_98,2025-05-04T12:00:00Z,ENTERTAINMENT,APPROVED
swp_905,acc_98,2025-05-28T12:00:00Z,DINING,APPROVED
swp_906,acc_98,2025-03-05T12:00:00Z,DINING,APPROVED
swp_907,acc_98,2025-02-13T12:00:00Z,GROCERY,APPROVED
swp_908,acc_98,2025-03-05T12:00:00Z,GROCERY,APPROVED
swp_909,acc_98,2025-05-17T12:00:00Z,TRAVEL,APPROVED
swp_910,acc_98,2025-02-02T12:00:00Z,TRAVEL,APPROVED
swp_911,acc_98,2025-05-06T12:00:00Z,ENTERTAINMENT,APPROVED
swp_912,acc_98,2025-03-03T12:00:00Z,GROCERY,APPROVED
swp_913,acc_99,2025-05-17T12:00:00Z,DINING,DECLINED
swp_914,acc_99,2025-04-20T12:00:00Z,GROCERY,APPROVED
swp_915,acc_99,2025-02-09T12:00:00Z,GROCERY,APPROVED
swp_916,acc_99,2025-04-02T12:00:00Z,ENTERTAINMENT,APPROVED
swp_917,acc_99,2025-02-11T12:00:00Z,ENTERTAINMENT,APPROVED
swp_918,acc_99,2025-03-08T12:00:00Z,TRAVEL,APPROVED
swp_919,acc_99,2025-02-21T12:00:00Z,ENTERTAINMENT,APPROVED
swp_920,acc_99,2025-04-17T12:00:00Z,ENTERTAINMENT,APPROVED
swp_921,acc_99,2025-04-01T12:00:00Z,GROCERY,APPROVED
swp_922,acc_99,2025-05-29T12:00:00Z,GROCERY,APPROVED
swp_923,acc_99,2025-03-02T12:00:00Z,TRAVEL,APPROVED
swp_924,acc_100,2025-02-03T12:00:00Z,TRAVEL,APPROVED
swp_925,acc_100,2025-02-08T12:00:00Z,DINING,APPROVED
swp_926,acc_100,2025-03-29T12:00:00Z,TRAVEL,APPROVED
swp_927,acc_100,2025-05-15T12:00:00Z,GROCERY,APPROVED
swp_928,acc_100,2025-04-03T12:00:00Z,TRAVEL,APPROVED
swp_929,acc_100,2025-05-30T12:00:00Z,TRAVEL,APPROVED
swp_930,acc_100,2025-04-01T12:00:00Z,DINING,APPROVED
swp_931,acc_100,2025-03-19T12:00:00Z,DINING,APPROVED
swp_932,acc_100,2025-05-05T12:00:00Z,TRAVEL,APPROVED
swp_933,acc_100,2025-03-29T12:00:00Z,GROCERY,APPROVED
swp_934,acc_100,2025-03-11T12:00:00Z,TRAVEL,APPROVED
swp_935,acc_100,2025-02-03T12:00:00Z,GROCERY,APPROVED
swp_936,acc_100,2025-04-26T12:00:00Z,GROCERY,APPROVED
swp_937,acc_100,2025-02-26T12:00:00Z,DINING,APPROVED
swp_938,acc_100,2025-04-27T12:00:00Z,DINING,APPROVED
swp_939,acc_100,2025-03-25T12:00:00Z,DINING,APPROVED
